ts,price,size,side,trade_id
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713081
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713082
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713083
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713084
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713085
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713086
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713087
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713088
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713089
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713090
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713091
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713092
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713093
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713094
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713095
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713096
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713097
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713098
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713099
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713100
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713101
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713102
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713103
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713104
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713105
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713106
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713107
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713108
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713109
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713110
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713111
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713112
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713113
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713114
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713115
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713116
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713117
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713118
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713119
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713120
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713121
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713122
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713123
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713124
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713125
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713126
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713127
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713128
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713129
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713130
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713131
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713132
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713133
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713134
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713135
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713136
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713137
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713138
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713139
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713140
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713141
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713142
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713143
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713144
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713145
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713146
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713147
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713148
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713149
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713150
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713151
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713152
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713153
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713154
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713155
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713156
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713157
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713158
'2025-05-21 19:36:00.554,0.831,1.581,buy,83713159
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713160
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713161
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713162
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713163
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713164
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713165
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713166
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713167
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713168
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713169
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713170
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713171
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713172
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713173
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713174
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713175
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713176
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713177
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713178
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713179
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713180
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713182
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713184
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713185
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713186
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713187
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713188
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713189
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713190
'2025-05-21 19:36:00.555,0.831,1.581,buy,83713191
'2025-05-21 19:36:00.573,0.831,467.081,buy,83713194
'2025-05-21 19:36:01.022,0.8311,1011.245,buy,83713211
'2025-05-21 19:36:01.024,0.8312,554.011,buy,83713244
'2025-05-21 19:36:01.034,0.8313,2.526,buy,83713246
'2025-05-21 19:36:01.047,0.8312,601.367,sell,83713253
'2025-05-21 19:36:01.049,0.8312,265.817,sell,83713254
'2025-05-21 19:36:01.049,0.8311,14.611,sell,83713255
'2025-05-21 19:36:01.815,0.8313,162.367,buy,83713257
'2025-05-21 19:36:02.222,0.8313,16.841,buy,83713258
'2025-05-21 19:36:03.257,0.8312,37.768,sell,83713259
'2025-05-21 19:36:04.737,0.8311,64.464,sell,83713260
'2025-05-21 19:36:05.438,0.8313,2166.729,buy,83713280
'2025-05-21 19:36:05.440,0.8314,293.313,buy,83713286
'2025-05-21 19:36:05.457,0.8313,44.149,sell,83713287
'2025-05-21 19:36:05.606,0.8313,273,sell,83713289
'2025-05-21 19:36:06.386,0.8314,61.927,buy,83713296
'2025-05-21 19:36:06.386,0.8315,242.875,buy,83713327
'2025-05-21 19:36:06.419,0.8315,53.494,sell,83713328
'2025-05-21 19:36:06.471,0.8316,52.904,buy,83713339
'2025-05-21 19:36:06.471,0.8317,103.414,buy,83713345
'2025-05-21 19:36:06.473,0.8318,40.725,buy,83713357
'2025-05-21 19:36:07.072,0.8319,42.821,buy,83713372
'2025-05-21 19:36:07.072,0.832,1025.618,buy,83713386
'2025-05-21 19:36:07.072,0.832,768.446,buy,83713441
'2025-05-21 19:36:07.075,0.8321,456.522,buy,83713453
'2025-05-21 19:36:07.080,0.832,47.718,sell,83713454
'2025-05-21 19:36:07.084,0.8322,30.04,buy,83713457
'2025-05-21 19:36:07.085,0.832,166.562,sell,83713459
'2025-05-21 19:36:07.089,0.8321,60.409,sell,83713460
'2025-05-21 19:36:07.090,0.8322,66.089,buy,83713464
'2025-05-21 19:36:07.094,0.8321,1039.513,sell,83713468
'2025-05-21 19:36:07.104,0.8321,199.552,sell,83713470
'2025-05-21 19:36:07.104,0.832,1839.357,sell,83713474
'2025-05-21 19:36:07.113,0.8321,176.487,sell,83713476
'2025-05-21 19:36:07.113,0.832,564.348,sell,83713479
'2025-05-21 19:36:07.123,0.832,476.634,sell,83713484
'2025-05-21 19:36:07.133,0.832,2205.305,sell,83713489
'2025-05-21 19:36:07.137,0.8321,166.602,sell,83713490
'2025-05-21 19:36:07.137,0.832,858.598,sell,83713494
'2025-05-21 19:36:07.137,0.8319,518.432,sell,83713498
'2025-05-21 19:36:07.621,0.8319,44.253,sell,83713500
'2025-05-21 19:36:07.726,0.8322,576.09,buy,83713509
'2025-05-21 19:36:08.381,0.8322,1.004,buy,83713510
'2025-05-21 19:36:08.381,0.8323,81.584,buy,83713511
'2025-05-21 19:36:08.452,0.8321,57.436,sell,83713512
'2025-05-21 19:36:08.873,0.832,97.196,sell,83713513
'2025-05-21 19:36:08.873,0.8319,14.004,sell,83713514
'2025-05-21 19:36:10.883,0.8321,350.293,buy,83713515
'2025-05-21 19:36:11.182,0.8323,1450.569,buy,83713539
