ts,price,size,side,trade_id
'2025-05-21 19:37:33.794,14.13,7.1338,sell,70508023
'2025-05-21 19:37:35.598,14.129,2.8521,sell,70508024
'2025-05-21 19:37:35.598,14.128,0.7174,sell,70508025
'2025-05-21 19:37:37.406,14.132,33.0201,buy,70508026
'2025-05-21 19:37:38.908,14.132,3.1232,sell,70508027
'2025-05-21 19:37:40.192,14.133,54.8703,buy,70508041
'2025-05-21 19:37:40.676,14.133,38.7,buy,70508042
'2025-05-21 19:37:42.276,14.131,70.599,sell,70508043
'2025-05-21 19:37:42.674,14.129,410.8014,sell,70508044
'2025-05-21 19:37:42.679,14.128,112.3314,sell,70508046
'2025-05-21 19:37:43.979,14.129,0.45,sell,70508047
'2025-05-21 19:37:44.754,14.135,1.3771,buy,70508051
'2025-05-21 19:37:44.754,14.136,2.8434,buy,70508055
'2025-05-21 19:37:44.859,14.136,23.2951,buy,70508058
'2025-05-21 19:37:44.865,14.137,6.7869,buy,70508060
'2025-05-21 19:37:44.872,14.138,1.9991,buy,70508063
'2025-05-21 19:37:44.966,14.139,1.6156,buy,70508065
'2025-05-21 19:37:45.982,14.139,0.17,sell,70508066
'2025-05-21 19:37:46.164,14.14,25.1161,buy,70508068
'2025-05-21 19:37:46.174,14.141,0.2068,buy,70508070
'2025-05-21 19:37:46.861,14.142,0.7705,buy,70508072
'2025-05-21 19:37:48.097,14.141,70.599,sell,70508073
'2025-05-21 19:37:48.571,14.139,35.5095,sell,70508075
'2025-05-21 19:37:48.571,14.138,68.3693,sell,70508076
'2025-05-21 19:37:49.136,14.14,2.2943,buy,70508077
'2025-05-21 19:37:49.138,14.141,38.7,buy,70508078
'2025-05-21 19:37:49.139,14.142,73.7125,buy,70508081
'2025-05-21 19:37:49.142,14.143,88.0964,buy,70508084
'2025-05-21 19:37:49.142,14.143,30.7888,buy,70508087
'2025-05-21 19:37:49.143,14.144,58.908,buy,70508092
'2025-05-21 19:37:49.145,14.145,97.2213,buy,70508097
'2025-05-21 19:37:49.145,14.146,2.7787,buy,70508100
'2025-05-21 19:37:49.148,14.146,87.0854,buy,70508104
'2025-05-21 19:37:49.151,14.147,129.852,buy,70508109
'2025-05-21 19:37:49.152,14.147,2.7441,buy,70508110
'2025-05-21 19:37:49.983,14.142,0.64,sell,70508111
'2025-05-21 19:37:52.155,14.144,70.599,sell,70508112
'2025-05-21 19:37:53.988,14.143,0.35,sell,70508113
'2025-05-21 19:37:55.064,14.142,103.2928,sell,70508114
'2025-05-21 19:37:57.708,14.141,4.9063,sell,70508115
'2025-05-21 19:38:01.240,14.142,31.9091,sell,70508118
'2025-05-21 19:38:02.599,14.147,16.1575,sell,70508120
'2025-05-21 19:38:03.882,14.141,70.599,sell,70508121
'2025-05-21 19:38:05.269,14.139,10.2644,sell,70508122
'2025-05-21 19:38:06.186,14.136,17.68,sell,70508123
'2025-05-21 19:38:06.201,14.136,31.62,sell,70508124
'2025-05-21 19:38:06.413,14.135,0.7009,sell,70508125
'2025-05-21 19:38:07.082,14.134,17.4074,buy,70508127
'2025-05-21 19:38:07.082,14.135,10.15,buy,70508129
'2025-05-21 19:38:07.082,14.136,54.3432,buy,70508132
'2025-05-21 19:38:07.082,14.137,87.8377,buy,70508136
'2025-05-21 19:38:07.082,14.138,177.3674,buy,70508140
'2025-05-21 19:38:07.082,14.139,145.7378,buy,70508144
'2025-05-21 19:38:07.082,14.14,177.4009,buy,70508148
'2025-05-21 19:38:07.082,14.141,63.3585,buy,70508151
'2025-05-21 19:38:07.615,14.136,48.7,buy,70508153
'2025-05-21 19:38:07.615,14.137,0.15,buy,70508154
'2025-05-21 19:38:07.615,14.138,68.3573,buy,70508158
'2025-05-21 19:38:07.615,14.139,95.0555,buy,70508163
'2025-05-21 19:38:07.615,14.14,216.7801,buy,70508169
'2025-05-21 19:38:07.615,14.141,75.9719,buy,70508173
'2025-05-21 19:38:07.615,14.142,353.7264,buy,70508182
'2025-05-21 19:38:07.622,14.142,130.2787,sell,70508183
'2025-05-21 19:38:07.622,14.142,255.6347,sell,70508184
'2025-05-21 19:38:07.622,14.142,264.8484,sell,70508185
'2025-05-21 19:38:07.622,14.142,138.9393,sell,70508186
'2025-05-21 19:38:08.813,14.142,17.67,buy,70508187
'2025-05-21 19:38:08.815,14.144,116.6411,buy,70508190
'2025-05-21 19:38:08.816,14.145,96.737,buy,70508192
'2025-05-21 19:38:08.823,14.146,157.5772,buy,70508197
'2025-05-21 19:38:08.824,14.146,2.8088,buy,70508198
'2025-05-21 19:38:09.694,14.147,13.9262,buy,70508200
'2025-05-21 19:38:09.704,14.148,0.4223,buy,70508202
'2025-05-21 19:38:10.564,14.149,2.8012,buy,70508207
'2025-05-21 19:38:10.564,14.15,101.2617,buy,70508219
'2025-05-21 19:38:10.997,14.15,5.16,sell,70508220
'2025-05-21 19:38:11.005,14.15,34.5678,sell,70508224
'2025-05-21 19:38:13.465,14.151,1.5078,buy,70508226
'2025-05-21 19:38:13.563,14.151,13.139,buy,70508231
'2025-05-21 19:38:15.499,14.152,1.8492,buy,70508234
'2025-05-21 19:38:16.999,14.152,1,sell,70508235
'2025-05-21 19:38:17.579,14.152,0.6771,sell,70508236
'2025-05-21 19:38:18.712,14.152,1.6479,sell,70508237
'2025-05-21 19:38:23.119,14.152,9.8428,sell,70508238
'2025-05-21 19:38:24.073,14.151,20.7462,sell,70508239
'2025-05-21 19:38:24.803,14.153,2.8095,buy,70508243
'2025-05-21 19:38:24.803,14.154,7.9173,buy,70508245
'2025-05-21 19:38:24.803,14.155,168.0242,buy,70508246
