ts,price,size,side,trade_id
'2025-05-21 19:36:06.530,2489.99,0.002041,buy,586718787
'2025-05-21 19:36:06.530,2490,2.80582,buy,586718793
'2025-05-21 19:36:07.029,2490.29,0.001073,buy,586718794
'2025-05-21 19:36:07.031,2490.3,0.681,buy,586718795
'2025-05-21 19:36:07.034,2490.4,0.0001,buy,586718796
'2025-05-21 19:36:07.303,2490.7,0.084769,buy,586718797
'2025-05-21 19:36:07.303,2490.76,0.005638,buy,586718798
'2025-05-21 19:36:07.306,2490.8,0.0001,buy,586718799
'2025-05-21 19:36:07.306,2490.89,0.0401,buy,586718800
'2025-05-21 19:36:07.901,2491,0.111134,buy,586718802
'2025-05-21 19:36:07.901,2491,0.091992,buy,586718803
'2025-05-21 19:36:07.901,2491.01,0.00144,buy,586718804
'2025-05-21 19:36:07.903,2491.17,0.010703,buy,586718805
'2025-05-21 19:36:08.319,2491.2,0.01947,buy,586718808
'2025-05-21 19:36:08.320,2491.2,0.000005,buy,586718809
'2025-05-21 19:36:08.328,2491.3,0.002041,buy,586718810
'2025-05-21 19:36:08.347,2491.4,0.084769,buy,586718811
'2025-05-21 19:36:09.998,2491.5,0.022111,buy,586718813
'2025-05-21 19:36:10.042,2491.59,0.01997,sell,586718814
'2025-05-21 19:36:10.045,2491.59,0.01997,sell,586718815
'2025-05-21 19:36:10.045,2491.59,0.4,sell,586718817
'2025-05-21 19:36:10.045,2491.59,5.94471,sell,586718823
'2025-05-21 19:36:11.839,2491.6,0.039197,buy,586718825
'2025-05-21 19:36:12.221,2491.92,0.005638,buy,586718826
'2025-05-21 19:36:12.292,2492,1.209461,buy,586718831
'2025-05-21 19:36:12.478,2492.03,4.996,sell,586718835
'2025-05-21 19:36:12.709,2492.03,0.108377,sell,586718838
'2025-05-21 19:36:12.804,2492.04,0.01997,buy,586718839
'2025-05-21 19:36:12.891,2492.04,0.08303,buy,586718840
'2025-05-21 19:36:13.251,2492.1,0.084769,buy,586718841
'2025-05-21 19:36:13.258,2492.22,0.0379,buy,586718842
'2025-05-21 19:36:13.533,2492.39,0.008,sell,586718843
'2025-05-21 19:36:14.010,2492.4,0.002404,buy,586718845
'2025-05-21 19:36:14.098,2492.4,0.068077,buy,586718846
'2025-05-21 19:36:14.403,2492.5,0.019375,buy,586718848
'2025-05-21 19:36:15.794,2492.58,0.01997,buy,586718850
'2025-05-21 19:36:15.794,2492.58,4.197517,buy,586718853
'2025-05-21 19:36:15.794,2492.59,0.417143,buy,586718854
'2025-05-21 19:36:15.794,2492.6,0.28586,buy,586718856
'2025-05-21 19:36:15.794,2492.6,0.397181,buy,586718857
'2025-05-21 19:36:15.796,2492.6,3.138,buy,586718858
'2025-05-21 19:36:15.796,2492.66,0.000876,buy,586718859
'2025-05-21 19:36:15.796,2492.68,0.013393,buy,586718865
'2025-05-21 19:36:15.796,2492.69,0.00144,buy,586718866
'2025-05-21 19:36:15.796,2492.7,0.00063,buy,586718868
'2025-05-21 19:36:15.796,2492.71,0.000941,buy,586718869
'2025-05-21 19:36:15.796,2492.72,0.006807,buy,586718872
'2025-05-21 19:36:15.796,2492.73,0.00056,buy,586718873
'2025-05-21 19:36:15.796,2492.74,0.000405,buy,586718874
'2025-05-21 19:36:15.796,2492.75,0.001383,buy,586718875
'2025-05-21 19:36:15.796,2492.77,0.04201,buy,586718877
'2025-05-21 19:36:15.796,2492.79,0.256799,buy,586718878
'2025-05-21 19:36:15.796,2492.8,0.087182,buy,586718882
'2025-05-21 19:36:15.796,2492.83,0.60471,buy,586718883
'2025-05-21 19:36:15.797,2492.85,0.289036,buy,586718887
'2025-05-21 19:36:15.798,2492.87,0.437382,buy,586718889
'2025-05-21 19:36:15.798,2492.89,0.0802,buy,586718890
'2025-05-21 19:36:15.800,2492.92,0.09781,buy,586718891
'2025-05-21 19:36:15.800,2492.93,0.00626,buy,586718894
'2025-05-21 19:36:15.800,2492.94,0.002504,buy,586718896
'2025-05-21 19:36:15.800,2492.95,0.000407,buy,586718897
'2025-05-21 19:36:15.998,2492.88,0.008,sell,586718898
'2025-05-21 19:36:16.338,2492.8,0.001,sell,586718901
'2025-05-21 19:36:16.347,2492.8,0.0072,sell,586718902
'2025-05-21 19:36:16.486,2492.69,0.00046,sell,586718903
'2025-05-21 19:36:18.448,2492.92,0.002,buy,586718904
'2025-05-21 19:36:18.448,2492.95,0.000405,buy,586718905
'2025-05-21 19:36:18.448,2492.98,0.001326,buy,586718906
'2025-05-21 19:36:18.448,2492.99,0.000687,buy,586718908
'2025-05-21 19:36:18.448,2493,0.015552,buy,586718913
'2025-05-21 19:36:18.450,2493,0.102124,buy,586718927
'2025-05-21 19:36:18.450,2493.02,0.001294,buy,586718928
'2025-05-21 19:36:18.450,2493.03,0.000848,buy,586718929
'2025-05-21 19:36:18.450,2493.04,0.602568,buy,586718930
'2025-05-21 19:36:18.450,2493.04,9.397432,buy,586718931
'2025-05-21 19:36:18.450,2493.05,0.00047,buy,586718932
'2025-05-21 19:36:18.450,2493.07,0.005638,buy,586718933
'2025-05-21 19:36:18.450,2493.08,0.010404,buy,586718935
'2025-05-21 19:36:18.450,2493.09,0.962051,buy,586718938
'2025-05-21 19:36:18.450,2493.11,0.000388,buy,586718939
'2025-05-21 19:36:18.450,2493.14,0.003414,buy,586718942
'2025-05-21 19:36:18.450,2493.18,0.005776,buy,586718945
'2025-05-21 19:36:18.451,2493.19,0.129728,buy,586718949
'2025-05-21 19:36:18.451,2493.2,0.0001,buy,586718950
'2025-05-21 19:36:18.451,2493.21,1.018317,buy,586719037
'2025-05-21 19:36:18.451,2493.21,0.314639,buy,586719102
'2025-05-21 19:36:18.451,2493.22,0.000949,buy,586719103
'2025-05-21 19:36:18.451,2493.23,0.000994,buy,586719104
'2025-05-21 19:36:18.451,2493.25,0.000756,buy,586719105
'2025-05-21 19:36:18.451,2493.26,0.012125,buy,586719106
'2025-05-21 19:36:18.451,2493.27,0.001219,buy,586719107
'2025-05-21 19:36:18.451,2493.28,0.000148,buy,586719108
'2025-05-21 19:36:18.452,2493.29,0.001191,buy,586719109
'2025-05-21 19:36:18.455,2493.32,0.00248,buy,586719110
'2025-05-21 19:36:18.455,2493.33,1.3684,buy,586719197
'2025-05-21 19:36:18.455,2493.33,0.002486,buy,586719198
'2025-05-21 19:36:18.455,2493.34,0.430084,buy,586719201
'2025-05-21 19:36:18.458,2493.32,0.001,buy,586719202
'2025-05-21 19:36:18.484,2493.31,0.00689,sell,586719203
'2025-05-21 19:36:18.665,2493.31,0.002439,sell,586719204
'2025-05-21 19:36:18.709,2493.31,0.935537,sell,586719205
'2025-05-21 19:36:19.368,2493.31,0.0081,sell,586719207
'2025-05-21 19:36:19.599,2493.2,0.0001,sell,586719208
'2025-05-21 19:36:19.599,2493.01,0.0009,sell,586719209
'2025-05-21 19:36:20.369,2492.82,0.002,sell,586719210
'2025-05-21 19:36:20.485,2492.82,0.00285,sell,586719211
'2025-05-21 19:36:20.987,2492.82,0.00325,sell,586719213
'2025-05-21 19:36:20.987,2492.8,0.0001,sell,586719214
'2025-05-21 19:36:21.511,2492.4,0.0081,sell,586719216
'2025-05-21 19:36:21.518,2492.22,0.0001,buy,586719217
'2025-05-21 19:36:22.059,2492.11,0.010569,buy,586719218
'2025-05-21 19:36:23.333,2492.5,0.008,sell,586719219
'2025-05-21 19:36:23.333,2492.49,0.0001,sell,586719220
'2025-05-21 19:36:23.344,2492.4,0.0001,sell,586719221
'2025-05-21 19:36:23.344,2492.31,0.0019,sell,586719222
'2025-05-21 19:36:23.351,2492.13,0.584996,sell,586719223
'2025-05-21 19:36:23.352,2492.1,0.152846,sell,586719225
'2025-05-21 19:36:23.451,2492,0.002504,sell,586719227
'2025-05-21 19:36:23.496,2491.92,0.002504,sell,586719228
'2025-05-21 19:36:23.629,2491.92,0.011134,sell,586719230
'2025-05-21 19:36:23.638,2491.78,0.321025,sell,586719231
'2025-05-21 19:36:23.708,2491.6,0.0001,sell,586719232
'2025-05-21 19:36:23.708,2491.5,0.001673,sell,586719233
'2025-05-21 19:36:23.713,2491.4,0.084769,sell,586719234
'2025-05-21 19:36:23.718,2491.31,0.0001,buy,586719235
'2025-05-21 19:36:23.817,2491.3,0.002041,sell,586719236
'2025-05-21 19:36:23.817,2491.26,0.002107,sell,586719237
'2025-05-21 19:36:24.060,2491.2,0.027475,sell,586719241
'2025-05-21 19:36:24.280,2491.01,0.00144,sell,586719242
'2025-05-21 19:36:24.281,2491,0.002404,sell,586719243
'2025-05-21 19:36:24.351,2490.8,0.0001,sell,586719244
'2025-05-21 19:36:24.351,2490.76,0.005638,sell,586719245
'2025-05-21 19:36:24.359,2490.7,0.084769,sell,586719246
'2025-05-21 19:36:24.359,2490.6,10,sell,586719247
'2025-05-21 19:36:24.365,2490.55,0.000744,sell,586719248
'2025-05-21 19:36:24.365,2490.49,0.0379,sell,586719249
'2025-05-21 19:36:24.365,2490.45,0.000405,sell,586719250
'2025-05-21 19:36:24.365,2490.43,0.000744,sell,586719251
'2025-05-21 19:36:24.365,2490.4,0.0001,sell,586719252
'2025-05-21 19:36:24.365,2490.38,0.000744,sell,586719253
'2025-05-21 19:36:24.365,2490.36,0.00015,sell,586719254
'2025-05-21 19:36:24.365,2490.3,0.000744,sell,586719255
'2025-05-21 19:36:24.365,2490.29,0.001073,sell,586719256
'2025-05-21 19:36:24.365,2490.28,0.392667,sell,586719257
'2025-05-21 19:36:24.365,2490.24,0.000405,sell,586719258
'2025-05-21 19:36:24.365,2490.11,0.00015,sell,586719259
'2025-05-21 19:36:24.365,2490.04,0.005174,sell,586719260
'2025-05-21 19:36:24.365,2490.04,0.414826,sell,586719261
'2025-05-21 19:36:24.365,2490.03,0.026174,sell,586719262
'2025-05-21 19:36:24.365,2490.03,0.441,sell,586719263
'2025-05-21 19:36:24.365,2490.03,0.441,sell,586719264
'2025-05-21 19:36:24.440,2490.19,0.000312,buy,586719265
'2025-05-21 19:36:24.876,2490.18,0.028514,sell,586719268
'2025-05-21 19:36:26.548,2490.4,0.286,buy,586719270
'2025-05-21 19:36:26.570,2490.39,0.096612,sell,586719272
'2025-05-21 19:36:27.509,2490.79,4.044,buy,586719275
'2025-05-21 19:36:27.509,2490.8,0.6811,buy,586719277
'2025-05-21 19:36:27.509,2490.9,0.198611,buy,586719278
'2025-05-21 19:36:27.645,2490.78,0.001,sell,586719279
'2025-05-21 19:36:27.905,2490.79,0.004736,buy,586719280
'2025-05-21 19:36:27.905,2490.8,0.0001,buy,586719281
'2025-05-21 19:36:27.906,2490.98,0.04,buy,586719282
'2025-05-21 19:36:27.906,2491.1,0.038615,buy,586719283
'2025-05-21 19:36:27.907,2491.1,0.041485,buy,586719284
'2025-05-21 19:36:27.907,2491.12,0.064206,buy,586719285
'2025-05-21 19:36:27.907,2491.13,0.762533,buy,586719286
'2025-05-21 19:36:27.908,2491.13,0.04,buy,586719287
'2025-05-21 19:36:27.908,2491.2,0.436,buy,586719290
'2025-05-21 19:36:27.909,2491.2,0.1641,buy,586719291
'2025-05-21 19:36:27.909,2491.23,0.1151,buy,586719292
'2025-05-21 19:36:27.909,2491.25,0.6,buy,586719294
'2025-05-21 19:36:27.911,2491.3,0.6,buy,586719296
'2025-05-21 19:36:27.911,2491.32,1.203799,buy,586719297
'2025-05-21 19:36:27.911,2491.35,0.1605,buy,586719298
'2025-05-21 19:36:27.930,2491.37,0.01997,sell,586719299
'2025-05-21 19:36:28.065,2491.39,4.228076,sell,586719302
'2025-05-21 19:36:28.065,2491.2,0.0402,sell,586719303
'2025-05-21 19:36:28.065,2491.14,2.655,sell,586719304
'2025-05-21 19:36:28.065,2491.11,0.00015,sell,586719305
'2025-05-21 19:36:28.065,2491.08,0.0803,sell,586719306
'2025-05-21 19:36:28.065,2491.05,0.802226,sell,586719307
'2025-05-21 19:36:28.065,2490.98,0.248014,sell,586719308
'2025-05-21 19:36:28.065,2490.97,2.655,sell,586719309
'2025-05-21 19:36:28.065,2490.95,0.1155,sell,586719310
'2025-05-21 19:36:28.065,2490.93,0.3726,sell,586719311
'2025-05-21 19:36:28.065,2490.9,0.0244,sell,586719312
'2025-05-21 19:36:28.065,2490.9,0.441,sell,586719313
'2025-05-21 19:36:28.065,2490.9,0.2156,sell,586719314
'2025-05-21 19:36:28.065,2490.89,0.1814,sell,586719315
'2025-05-21 19:36:28.065,2490.89,0.042,sell,586719316
'2025-05-21 19:36:28.066,2490.89,0.397,sell,586719317
'2025-05-21 19:36:28.066,2490.89,0.617,sell,586719318
'2025-05-21 19:36:28.066,2490.89,0.358233,sell,586719319
'2025-05-21 19:36:28.070,2490.8,0.0001,sell,586719320
'2025-05-21 19:36:28.070,2490.79,0.050667,sell,586719321
'2025-05-21 19:36:28.071,2490.79,0.049333,sell,586719322
'2025-05-21 19:36:28.071,2490.78,0.008,sell,586719323
'2025-05-21 19:36:28.071,2490.7,0.681,sell,586719324
'2025-05-21 19:36:28.071,2490.69,0.046,sell,586719325
'2025-05-21 19:36:28.071,2490.67,1.203414,sell,586719326
'2025-05-21 19:36:28.071,2490.6,0.681,sell,586719327
'2025-05-21 19:36:28.072,2490.6,1.665077,buy,586719328
'2025-05-21 19:36:28.075,2490.79,0.01997,buy,586719329
'2025-05-21 19:36:28.079,2490.78,1.666952,sell,586719331
'2025-05-21 19:36:28.079,2490.78,1.666952,sell,586719333
'2025-05-21 19:36:28.082,2490.78,0.346048,sell,586719334
