ts,price,size,side,trade_id
'2025-05-21 19:37:07.429,0.22832,11.290845,sell,349240442
'2025-05-21 19:37:07.436,0.22832,11.290845,sell,349240443
'2025-05-21 19:37:07.502,0.22832,696.364813,sell,349240444
'2025-05-21 19:37:07.512,0.22833,2050,buy,349240455
'2025-05-21 19:37:07.581,0.22832,15328.69093,sell,349240462
'2025-05-21 19:37:07.586,0.22831,2000,sell,349240464
'2025-05-21 19:37:07.586,0.22831,1871.697007,sell,349240465
'2025-05-21 19:37:08.516,0.22828,13290.917252,buy,349240466
'2025-05-21 19:37:09.276,0.22828,326,sell,349240467
'2025-05-21 19:37:09.497,0.22829,6481.254487,buy,349240468
'2025-05-21 19:37:09.502,0.2283,10,buy,349240469
'2025-05-21 19:37:09.717,0.22834,753.813504,buy,349240471
'2025-05-21 19:37:10.062,0.22832,18302.85128,buy,349240473
'2025-05-21 19:37:10.291,0.22835,74.889424,buy,349240476
'2025-05-21 19:37:10.593,0.22833,403.911261,sell,349240477
'2025-05-21 19:37:11.059,0.22835,76.501595,buy,349240480
'2025-05-21 19:37:11.059,0.22836,1215,buy,349240484
'2025-05-21 19:37:11.059,0.22836,0.298909,buy,349240485
'2025-05-21 19:37:11.286,0.22836,28,sell,349240486
'2025-05-21 19:37:11.372,0.22837,857.79812,buy,349240489
'2025-05-21 19:37:11.553,0.22839,110.837898,buy,349240492
'2025-05-21 19:37:11.553,0.2284,596.545729,buy,349240503
'2025-05-21 19:37:11.558,0.22841,73,buy,349240505
'2025-05-21 19:37:11.559,0.22841,0.213497,buy,349240506
'2025-05-21 19:37:11.559,0.22842,23090.786503,buy,349240511
'2025-05-21 19:37:11.559,0.22842,0.272865,buy,349240512
'2025-05-21 19:37:11.564,0.22843,254.74541,buy,349240518
'2025-05-21 19:37:11.565,0.22843,0.000005,buy,349240519
'2025-05-21 19:37:11.565,0.22844,205.279751,buy,349240526
'2025-05-21 19:37:11.663,0.22844,4092.3888,sell,349240527
'2025-05-21 19:37:11.666,0.22843,97.070818,sell,349240529
'2025-05-21 19:37:12.772,0.2284,10,sell,349240530
'2025-05-21 19:37:12.879,0.2284,10,buy,349240531
'2025-05-21 19:37:13.079,0.22843,2413.41641,buy,349240532
'2025-05-21 19:37:13.306,0.22841,144,sell,349240533
'2025-05-21 19:37:13.391,0.22845,490.688157,buy,349240539
'2025-05-21 19:37:13.394,0.22846,647.703002,buy,349240543
'2025-05-21 19:37:15.220,0.22845,10,buy,349240544
'2025-05-21 19:37:15.528,0.22845,1094.49693,sell,349240545
'2025-05-21 19:37:16.332,0.22845,4513.525936,sell,349240546
'2025-05-21 19:37:16.871,0.22846,1833.501079,buy,349240550
'2025-05-21 19:37:16.871,0.22847,260.539618,buy,349240551
'2025-05-21 19:37:17.273,0.22847,142.798934,sell,349240552
'2025-05-21 19:37:17.278,0.22847,6608.493156,sell,349240554
'2025-05-21 19:37:17.278,0.22846,152.294999,sell,349240555
'2025-05-21 19:37:17.427,0.22848,125.8423,buy,349240559
'2025-05-21 19:37:17.427,0.22848,0.000003,buy,349240560
'2025-05-21 19:37:17.428,0.22849,128,buy,349240562
'2025-05-21 19:37:17.428,0.22849,0.447328,buy,349240563
'2025-05-21 19:37:17.428,0.2285,1538.325201,buy,349240580
'2025-05-21 19:37:17.428,0.22851,1170.155899,buy,349240583
'2025-05-21 19:37:17.501,0.22851,58.325769,sell,349240584
'2025-05-21 19:37:17.506,0.22851,109.912,sell,349240585
'2025-05-21 19:37:19.190,0.22846,18302,buy,349240587
'2025-05-21 19:37:19.190,0.22847,4210.610526,buy,349240588
'2025-05-21 19:37:19.190,0.22848,15902,buy,349240589
'2025-05-21 19:37:19.190,0.22849,3048.907488,buy,349240592
'2025-05-21 19:37:19.190,0.2285,15912,buy,349240594
'2025-05-21 19:37:19.190,0.22851,8655.36035,buy,349240596
'2025-05-21 19:37:19.190,0.22852,26489.845173,buy,349240605
'2025-05-21 19:37:19.190,0.22853,10056.610065,buy,349240611
'2025-05-21 19:37:19.190,0.22854,9134.270738,buy,349240616
'2025-05-21 19:37:19.190,0.22855,47396.159217,buy,349240624
'2025-05-21 19:37:19.190,0.22856,14335.650634,buy,349240632
'2025-05-21 19:37:19.190,0.22857,9806.170663,buy,349240644
