ts,open,high,low,close,volume,mid,log_ret,vol,regime,sem,col,true_sem
2025-05-01 01:00:00+00:00,94422.2734375,94455.8125,94422.2734375,94455.8125,0,94439.04296875,0.0007436461570301702,0.00036595624704979183,0,Bear,red,Bull
2025-05-01 01:05:00+00:00,94496.8828125,94568.9453125,94481.5703125,94568.9453125,187353088,94525.2578125,0.0009124988093076003,0.00039929311670440975,1,Side,blue,Bull
2025-05-01 01:10:00+00:00,94568.609375,94576.328125,94554.4609375,94554.4609375,59822080,94565.39453125,0.0004245235695714061,0.0003655634882032132,0,Bear,red,Bull
2025-05-01 01:15:00+00:00,94545.8828125,94669.53125,94545.8828125,94669.53125,698089472,94607.70703125,0.0004473416184025981,0.00034230216494640105,1,Side,blue,Bull
2025-05-01 01:20:00+00:00,94680.65625,94680.65625,94627.3828125,94627.3828125,41119744,94654.01953125,0.000489401653102703,0.0003368384392662655,0,Bear,red,Bull
2025-05-01 01:25:00+00:00,94634.921875,94669.4609375,94634.921875,94661.765625,0,94652.19140625,-1.9313946341282013e-05,0.0003847715639366142,1,Side,blue,Bear
2025-05-01 01:30:00+00:00,94642.9375,94688.3359375,94627.1484375,94688.3359375,22208512,94657.7421875,5.864226082819508e-05,0.0003352898730322666,0,Bear,red,Bull
2025-05-01 01:35:00+00:00,94692.2265625,94692.2265625,94672.4375,94690.21875,1102848000,94682.33203125,0.0002597426243727905,0.00031041366342338697,1,Side,blue,Bull
2025-05-01 01:40:00+00:00,94542.15625,94583.078125,94531.78125,94583.078125,0,94557.4296875,-0.00132004353369088,0.0006347045225622544,2,Bull,green,Bear
2025-05-01 01:45:00+00:00,94709.96875,94709.96875,94634.0546875,94639.2265625,766875648,94672.01171875,0.0012110382443920437,0.0007679680720608527,2,Bull,green,Bull
2025-05-01 01:50:00+00:00,94611.1015625,94657.265625,94611.1015625,94657.265625,7399424,94634.18359375,-0.0003996501587393554,0.0007819266361114216,2,Bull,green,Bear
2025-05-01 01:55:00+00:00,94654.4453125,94676.1171875,94607.1796875,94610.8203125,0,94641.6484375,7.88779388658262e-05,0.0007576177699384502,2,Bull,green,Bull
2025-05-01 02:00:00+00:00,94656.109375,94688.2578125,94656.109375,94688.2578125,0,94672.18359375,0.0003225876967062221,0.0007685122638561922,2,Bull,green,Bull
2025-05-01 02:05:00+00:00,94698.0859375,94790.7265625,94698.0859375,94790.7265625,0,94744.40625,0.0007625800866708349,0.0008173625942598951,2,Bull,green,Bull
2025-05-01 02:10:00+00:00,94810.5234375,94810.5234375,94763.9609375,94763.9609375,911972352,94787.2421875,0.00045201884310620946,0.0008256097967852345,2,Bull,green,Bull
2025-05-01 02:15:00+00:00,94731.9765625,94781.8046875,94731.9765625,94757.171875,23322624,94756.890625,-0.0003202585309189713,0.0005760077421542429,0,Bear,red,Bear
2025-05-01 02:20:00+00:00,94773.5625,94781.484375,94773.5625,94781.484375,51736576,94777.5234375,0.00021772101582246968,0.00041404030194411827,1,Side,blue,Bull
2025-05-01 02:25:00+00:00,94797.8984375,94914.9140625,94797.8984375,94914.9140625,0,94856.40625,0.0008319483457395895,0.0003984023184653167,0,Bear,red,Bull
2025-05-01 02:30:00+00:00,94943.09375,94972.9453125,94895.21875,94901.5625,167122944,94934.08203125,0.0008185424495232561,0.00041679393634436407,1,Side,blue,Bull
2025-05-01 02:35:00+00:00,94899.484375,94964.3203125,94899.484375,94964.3203125,126961664,94931.90234375,-2.2960273871858538e-05,0.0004520876578999176,0,Bear,red,Bear
2025-05-01 02:40:00+00:00,94935.203125,94935.203125,94846.28125,94846.28125,0,94890.7421875,-0.0004336696182557611,0.0005106797966133291,1,Side,blue,Bear
2025-05-01 02:45:00+00:00,94904.5390625,94933.703125,94879.0,94879.0,124811264,94906.3515625,0.00016448486883312305,0.0005004125065852466,0,Bear,red,Bull
2025-05-01 02:50:00+00:00,94835.2734375,94835.2734375,94803.5625,94803.5625,0,94819.41796875,-0.0009164132004711797,0.0006328314553642648,1,Side,blue,Bear
2025-05-01 02:55:00+00:00,94810.921875,94840.7734375,94810.921875,94833.171875,0,94825.84765625,6.78075192784693e-05,0.0006304883437129976,0,Bear,red,Bull
2025-05-01 03:00:00+00:00,94845.234375,94903.375,94845.234375,94903.375,772106240,94874.3046875,0.0005108802676776952,0.0005753242394855009,1,Side,blue,Bull
2025-05-01 03:05:00+00:00,94917.1796875,94930.921875,94917.1796875,94926.515625,0,94924.05078125,0.0005241994301401826,0.0005154692512100296,0,Bear,red,Bull
2025-05-01 03:10:00+00:00,94943.0703125,94985.359375,94870.65625,94870.65625,416774144,94928.0078125,4.168541842406312e-05,0.0005158837964477563,1,Side,blue,Bull
2025-05-01 03:15:00+00:00,94748.8125,94760.7734375,94735.0390625,94735.0390625,0,94747.90625,-0.0018990457224504658,0.0008842307782963961,2,Bull,green,Bear
2025-05-01 03:20:00+00:00,94723.9140625,94790.703125,94723.9140625,94790.703125,739551232,94757.30859375,9.923044878167585e-05,0.0008798941215806123,2,Bull,green,Bull
2025-05-01 03:25:00+00:00,94797.078125,94825.3671875,94797.078125,94825.3671875,0,94811.22265625,0.0005688081623898911,0.0008641774522322889,2,Bull,green,Bull
2025-05-01 03:30:00+00:00,94825.5703125,94850.3203125,94794.8828125,94794.8828125,750983168,94822.6015625,0.00012000924740663184,0.0008652090533492764,2,Bull,green,Bull
2025-05-01 03:35:00+00:00,94882.6796875,94939.234375,94875.2265625,94875.2265625,0,94907.23046875,0.0008920991597005459,0.0009137222406487466,2,Bull,green,Bull
2025-05-01 03:40:00+00:00,94798.71875,94860.8125,94798.71875,94860.8125,859998208,94829.765625,-0.0008165497467440178,0.0009378537241571882,2,Bull,green,Bear
2025-05-01 03:45:00+00:00,94857.78125,94857.78125,94742.3125,94766.4296875,83384320,94800.046875,-0.0003134396417051448,0.0009358665014047444,2,Bull,green,Bear
2025-05-01 03:50:00+00:00,94776.15625,94776.15625,94760.3125,94766.0625,0,94768.234375,-0.0003356310463846131,0.0005794687384179281,0,Bear,red,Bear
2025-05-01 03:55:00+00:00,94744.5859375,94788.671875,94744.5859375,94788.671875,0,94766.62890625,-1.6941144465431455e-05,0.0005788403633771821,1,Side,blue,Bear
2025-05-01 04:00:00+00:00,94782.890625,94815.5234375,94771.515625,94771.515625,0,94793.51953125,0.00028371601733848074,0.0005421699411333726,0,Bear,red,Bull
2025-05-01 04:05:00+00:00,94793.734375,94865.5546875,94793.734375,94844.6171875,0,94829.64453125,0.0003810188551133108,0.0005625323842540505,1,Side,blue,Bull
2025-05-01 04:10:00+00:00,94847.0546875,94880.140625,94829.1328125,94829.1328125,0,94854.63671875,0.00026351353396207773,0.0004338102313489959,0,Bear,red,Bull
2025-05-01 04:15:00+00:00,94834.3359375,94838.4296875,94799.4609375,94799.4609375,38219776,94818.9453125,-0.0003763455752671507,0.0003281425016306173,1,Side,blue,Bear
2025-05-01 04:20:00+00:00,94778.09375,94841.9921875,94778.09375,94841.9921875,0,94810.04296875,-9.389222436117333e-05,0.00030466054677917136,0,Bear,red,Bear
2025-05-01 04:25:00+00:00,94835.765625,94835.765625,94777.109375,94777.109375,0,94806.4375,-3.8029065211260035e-05,0.0002658597831053019,1,Side,blue,Bear
2025-05-01 04:30:00+00:00,94759.65625,94768.3671875,94755.6640625,94762.65625,0,94762.015625,-0.00046866316711245665,0.00033324517691357464,0,Bear,red,Bear
2025-05-01 04:35:00+00:00,94790.5078125,94816.8046875,94777.5234375,94777.5234375,29263872,94797.1640625,0.00037084395449225746,0.00034724437722933156,1,Side,blue,Bull
2025-05-01 04:40:00+00:00,94766.9140625,94820.078125,94766.9140625,94820.078125,0,94793.49609375,-3.8693559560692666e-05,0.0003052973046869568,0,Bear,red,Bear
2025-05-01 04:45:00+00:00,94819.078125,94860.2109375,94819.078125,94860.2109375,0,94839.64453125,0.00048671279987140016,0.00035210926143945475,1,Side,blue,Bull
2025-05-01 04:50:00+00:00,94864.0234375,94878.375,94855.125,94878.375,0,94866.75,0.00028576231182327207,0.0003294402047221155,0,Bear,red,Bull
2025-05-01 04:55:00+00:00,94871.6953125,94915.859375,94871.6953125,94882.953125,0,94893.77734375,0.00028485738642373287,0.00032875412477810154,1,Side,blue,Bull
2025-05-01 05:00:00+00:00,94886.578125,94896.8046875,94876.953125,94876.953125,0,94886.87890625,-7.269905836922859e-05,0.0003318854083070364,0,Bear,red,Bear
2025-05-01 05:05:00+00:00,94881.8515625,94954.859375,94875.5390625,94954.859375,42936320,94915.19921875,0.0002984194165832936,0.00020830968418977252,1,Side,blue,Bull
2025-05-01 05:10:00+00:00,94942.828125,94962.5546875,94942.828125,94962.5546875,11542528,94952.69140625,0.0003949292096086589,0.0002111884996427957,0,Bear,red,Bull
2025-05-01 05:15:00+00:00,94962.3515625,95004.015625,94962.3515625,94966.9140625,0,94983.18359375,0.0003210787615764069,0.0001742608698626039,1,Side,blue,Bull
2025-05-01 05:20:00+00:00,94922.4453125,94943.265625,94922.4453125,94935.1328125,8404992,94932.85546875,-0.0005300039578179662,0.00033147419539508065,0,Bear,red,Bear
2025-05-01 05:25:00+00:00,94930.8125,94930.8125,94924.96875,94925.25,3438592,94927.890625,-5.2299844525819836e-05,0.0003313817710802715,1,Side,blue,Bear
2025-05-01 05:30:00+00:00,94919.0234375,94919.0234375,94916.4609375,94916.4609375,0,94917.7421875,-0.00010691252002298532,0.0003264354982331988,0,Bear,red,Bear
2025-05-01 05:35:00+00:00,94944.8984375,95029.734375,94944.8984375,95000.8984375,56537088,94987.31640625,0.0007327263673543317,0.00041234739704389074,1,Side,blue,Bull
2025-05-01 05:40:00+00:00,95008.515625,95060.1484375,95008.515625,95060.1484375,55019520,95034.33203125,0.0004948449436787352,0.00043033216829354003,0,Bear,red,Bull
2025-05-01 05:45:00+00:00,95127.15625,95158.765625,95080.0546875,95080.0546875,126490624,95119.41015625,0.0008948351970181108,0.0005067895236338487,1,Side,blue,Bull
2025-05-01 05:50:00+00:00,95084.875,95157.0546875,95084.875,95115.2109375,0,95120.96484375,1.634445369475957e-05,0.0005127803287195451,0,Bear,red,Bull
2025-05-01 05:55:00+00:00,95109.2578125,95156.1796875,95100.65625,95156.1796875,87855104,95128.41796875,7.835110835722996e-05,0.0004078549429519028,1,Side,blue,Bull
2025-05-01 06:00:00+00:00,95148.7890625,95187.2109375,95148.7890625,95152.890625,0,95168.0,0.00041600396101340755,0.00037897235815199086,0,Bear,red,Bull
2025-05-01 06:05:00+00:00,95113.84375,95113.84375,95092.8125,95092.8125,707096576,95103.328125,-0.0006797858419106429,0.000528992426078221,1,Side,blue,Bear
2025-05-01 06:10:00+00:00,95083.8984375,95097.2578125,95066.2265625,95066.2265625,33341440,95081.7421875,-0.0002269992860871609,0.0005160218787571464,0,Bear,red,Bear
2025-05-01 06:15:00+00:00,95083.0546875,95112.890625,95043.921875,95043.921875,73779200,95078.40625,-3.508555843857909e-05,0.0004940229039717138,1,Side,blue,Bear
2025-05-01 06:20:00+00:00,95044.078125,95064.2890625,95038.4140625,95038.4140625,4558848,95051.3515625,-0.0002845918281690806,0.00034208629770132157,0,Bear,red,Bear
2025-05-01 06:25:00+00:00,95040.1875,95051.5703125,95040.1875,95042.8671875,24006656,95045.87890625,-5.757744326958365e-05,0.00033894156174648764,1,Side,blue,Bear
2025-05-01 06:30:00+00:00,95040.765625,95040.765625,94972.9609375,94972.9609375,0,95006.86328125,-0.00041057682303353554,0.0003433313877317741,0,Bear,red,Bear
2025-05-01 06:35:00+00:00,94997.046875,95022.1328125,94982.453125,94982.453125,112201728,95002.29296875,-4.810623436348752e-05,0.0002367117088438477,1,Side,blue,Bear
2025-05-01 06:40:00+00:00,94968.1484375,94968.1484375,94921.3671875,94921.3671875,0,94944.7578125,-0.0006058020671861165,0.0002149178426409223,0,Bear,red,Bear
2025-05-01 06:45:00+00:00,94884.5390625,94884.5390625,94846.109375,94868.4140625,691523584,94865.32421875,-0.0008369797593164259,0.00031149175376707225,1,Side,blue,Bear
2025-05-01 06:50:00+00:00,94897.546875,94902.3125,94888.9140625,94888.9140625,0,94895.61328125,0.0003192339072127085,0.0003863486270633884,0,Bear,red,Bull
2025-05-01 06:55:00+00:00,94895.0,94895.0,94872.6796875,94888.28125,25798656,94883.83984375,-0.00012407494405989447,0.00039042063285061836,1,Side,blue,Bear
2025-05-01 07:00:00+00:00,94884.1796875,94884.1796875,94847.0625,94853.703125,0,94865.62109375,-0.0001920295316358134,0.00038248920460143363,0,Bear,red,Bear
2025-05-01 07:05:00+00:00,94878.84375,94960.734375,94878.84375,94960.734375,565889024,94919.7890625,0.0005708338715425725,0.00048815463972687247,1,Side,blue,Bull
2025-05-01 07:10:00+00:00,94971.140625,94980.6953125,94959.984375,94980.6953125,179042304,94970.33984375,0.0005324213821467382,0.0005499801771218163,0,Bear,red,Bull
2025-05-01 07:15:00+00:00,94982.96875,95006.9765625,94962.1328125,94962.4453125,71878656,94984.5546875,0.00014966546465260786,0.0004935163549876747,1,Side,blue,Bull
2025-05-01 07:20:00+00:00,94966.515625,95006.6015625,94966.515625,95006.6015625,0,94986.55859375,2.109695748436868e-05,0.00030368128256978255,0,Bear,red,Bull
2025-05-01 07:25:00+00:00,95011.515625,95021.1484375,95011.515625,95021.1484375,112050176,95016.33203125,0.00031339983982090993,0.00030325101934970087,1,Side,blue,Bull
2025-05-01 07:30:00+00:00,95007.8359375,95027.8984375,95007.8359375,95025.1015625,0,95017.8671875,1.6156631346877456e-05,0.00028369221040607076,0,Bear,red,Bull
2025-05-01 07:35:00+00:00,95024.671875,95044.328125,95024.671875,95043.546875,0,95034.5,0.00017503399498361368,0.00022707013482248229,1,Side,blue,Bull
2025-05-01 07:40:00+00:00,95052.4609375,95065.984375,95052.4609375,95052.6796875,0,95059.22265625,0.0002601101819031124,0.000180406926240134,0,Bear,red,Bull
2025-05-01 07:45:00+00:00,95042.296875,95044.359375,95040.265625,95042.9609375,3987456,95042.3125,-0.00017790657272387256,0.00016797109595512958,1,Side,blue,Bear
2025-05-01 07:50:00+00:00,95114.9375,95114.9375,95039.9375,95039.9375,71120896,95077.4375,0.0003695039615783416,0.0001953339629348199,0,Bear,red,Bull
2025-05-01 07:55:00+00:00,95040.5859375,95053.03125,95040.5859375,95050.1484375,24117248,95046.80859375,-0.00032219884779842976,0.0002618302477147666,1,Side,blue,Bear
2025-05-01 08:00:00+00:00,95041.78125,95068.7890625,95015.171875,95015.171875,11085824,95041.98046875,-5.079862968088779e-05,0.00024587433750369116,0,Bear,red,Bear
2025-05-01 08:05:00+00:00,94976.5703125,94976.5703125,94943.921875,94950.6875,0,94960.24609375,-0.000860351812927781,0.0004204181273878078,1,Side,blue,Bear
2025-05-01 08:10:00+00:00,94974.3828125,95033.03125,94966.8203125,95026.2109375,719206400,94999.92578125,0.00041776850047517536,0.00045424933978621457,0,Bear,red,Bull
2025-05-01 08:15:00+00:00,95042.359375,95150.5625,95034.328125,95150.5625,0,95092.4453125,0.00097341663974364,0.0005943356054330423,1,Side,blue,Bull
2025-05-01 08:20:00+00:00,95117.859375,95150.8671875,95117.859375,95146.6484375,0,95134.36328125,0.00044071568816558956,0.0006007711556525569,0,Bear,red,Bull
2025-05-01 08:25:00+00:00,95132.9296875,95156.4296875,95131.9453125,95156.4296875,0,95144.1875,0.00010326144190611554,0.0005920583434755143,1,Side,blue,Bull
2025-05-01 08:30:00+00:00,95155.1171875,95155.1171875,95090.125,95090.125,0,95122.62109375,-0.00022669646378950927,0.000581710806909344,0,Bear,red,Bear
2025-05-01 08:35:00+00:00,95162.6953125,95162.6953125,95119.0390625,95122.1796875,1059715072,95140.8671875,0.000191798163386566,0.0005774741836935858,1,Side,blue,Bull
2025-05-01 08:40:00+00:00,95103.078125,95127.2578125,95103.078125,95107.7421875,9674752,95115.16796875,-0.0002701540467318052,0.0004298287278033539,0,Bear,red,Bear
2025-05-01 08:45:00+00:00,95110.234375,95140.6953125,95110.234375,95140.6953125,32962560,95125.46484375,0.00010825105928035175,0.00042351204911665564,1,Side,blue,Bull
2025-05-01 08:50:00+00:00,95127.5546875,95178.8125,95127.5546875,95178.8125,0,95153.18359375,0.00029134903389000137,0.0002596189406523717,0,Bear,red,Bull
2025-05-01 08:55:00+00:00,95191.265625,95212.5078125,95191.265625,95212.5078125,0,95201.88671875,0.0005117082091144701,0.00027639204633096866,1,Side,blue,Bull
2025-05-01 09:00:00+00:00,95201.2109375,95222.796875,95191.4921875,95191.4921875,648036352,95207.14453125,5.522650335247525e-05,0.00027693272521480495,0,Bear,red,Bull
2025-05-01 09:05:00+00:00,95189.46875,95189.46875,95173.6640625,95173.6640625,42225664,95181.56640625,-0.0002686937164282452,0.0002853771584980491,1,Side,blue,Bear
2025-05-01 09:10:00+00:00,95156.90625,95177.0625,95156.90625,95177.0625,0,95166.984375,-0.00015321399841166112,0.00029421920780192874,0,Bear,red,Bear
2025-05-01 09:15:00+00:00,95188.5859375,95223.640625,95188.5859375,95223.640625,15720448,95206.11328125,0.00041107601108289666,0.0002874227247077436,1,Side,blue,Bull
2025-05-01 09:20:00+00:00,95307.234375,95343.1171875,95307.234375,95340.2109375,0,95325.17578125,0.0012497948875870798,0.0005079487945153457,0,Bear,red,Bull
2025-05-01 09:25:00+00:00,95313.5390625,95328.0,95313.5390625,95324.890625,848191488,95320.76953125,-4.622442920103555e-05,0.0005246146911056872,1,Side,blue,Bear
2025-05-01 09:30:00+00:00,95319.1953125,95421.3515625,95319.1953125,95420.546875,113254400,95370.2734375,0.0005192053763133239,0.0005252420143749312,0,Bear,red,Bull
2025-05-01 09:35:00+00:00,95448.4921875,95478.625,95448.4921875,95459.6171875,31076352,95463.55859375,0.0009776585491927405,0.0005803369028212462,1,Side,blue,Bull
2025-05-01 09:40:00+00:00,95456.546875,95456.546875,95415.703125,95425.859375,214540288,95436.125,-0.0002874137182671607,0.0005838794578336888,0,Bear,red,Bear
2025-05-01 09:45:00+00:00,95439.671875,95478.2578125,95439.671875,95478.2578125,23775232,95458.96484375,0.00023929210413610105,0.0005412552875566429,1,Side,blue,Bull
2025-05-01 09:50:00+00:00,95511.1015625,95767.3359375,95511.1015625,95767.3359375,154286080,95639.21875,0.0018865062589195512,0.0007686899077374033,2,Bull,green,Bull
2025-05-01 09:55:00+00:00,95771.9765625,95771.9765625,95616.265625,95627.0625,251762688,95694.12109375,0.0005738920911712329,0.0007215632133367735,2,Bull,green,Bull
2025-05-01 10:00:00+00:00,95646.5078125,95722.4453125,95646.5078125,95722.4453125,91265024,95684.4765625,-0.00010079007136925869,0.0007293537086931162,2,Bull,green,Bear
2025-05-01 10:05:00+00:00,95672.046875,95749.578125,95672.046875,95715.2265625,0,95710.8125,0.0002751994345858956,0.0007365345488114661,2,Bull,green,Bull
2025-05-01 10:10:00+00:00,95662.328125,95662.328125,95640.25,95650.65625,769640448,95651.2890625,-0.0006221026936229745,0.0008113425883785684,2,Bull,green,Bear
2025-05-01 10:15:00+00:00,95752.5078125,96057.75,95752.5078125,96057.75,0,95905.12890625,0.0026502896120458694,0.0011553683891247027,2,Bull,green,Bull
2025-05-01 10:20:00+00:00,96196.0078125,96319.4609375,96196.0078125,96211.4140625,531222528,96257.734375,0.0036698648060004848,0.001577635320035049,2,Bull,green,Bull
2025-05-01 10:25:00+00:00,96227.875,96305.109375,96227.875,96284.1171875,372660224,96266.4921875,9.097880991299276e-05,0.0015914999690130876,2,Bull,green,Bull
2025-05-01 10:30:00+00:00,96289.6875,96289.6875,96166.8828125,96202.6875,896802816,96228.28515625,-0.00039696694402776216,0.0016685418006547042,2,Bull,green,Bear
2025-05-01 10:35:00+00:00,96168.703125,96168.703125,96117.15625,96142.3515625,0,96142.9296875,-0.0008874038085238542,0.0017627710077536241,2,Bull,green,Bear
2025-05-01 10:40:00+00:00,96170.4921875,96187.1796875,96147.671875,96147.671875,832948224,96167.42578125,0.0002547558484073712,0.001763575682989496,2,Bull,green,Bull
2025-05-01 10:45:00+00:00,96144.8359375,96144.8359375,96033.390625,96033.390625,66600960,96089.11328125,-0.0008146667438526261,0.0017885945582983994,2,Bull,green,Bear
2025-05-01 10:50:00+00:00,95950.515625,96098.96875,95950.515625,96098.96875,99373056,96024.7421875,-0.0006701348635362728,0.001600883933860311,2,Bull,green,Bear
2025-05-01 10:55:00+00:00,96188.578125,96194.546875,96161.2265625,96192.140625,18210816,96177.88671875,0.00159357407888141,0.0008729361370737465,2,Bull,green,Bull
2025-05-01 11:00:00+00:00,96240.8828125,96270.078125,96196.015625,96196.015625,193638400,96233.046875,0.000573357830876512,0.0009104668800712669,2,Bull,green,Bull
2025-05-01 11:05:00+00:00,96194.0625,96194.0625,96114.6484375,96114.6484375,0,96154.35546875,-0.0008180515946445791,0.0009502797071737141,2,Bull,green,Bear
2025-05-01 11:10:00+00:00,96126.484375,96169.8125,96126.484375,96165.7109375,157773824,96148.1484375,-6.455486669250678e-05,0.0008868329016577402,2,Bull,green,Bear
2025-05-01 11:15:00+00:00,96172.4140625,96172.4140625,96066.8046875,96066.8046875,0,96119.609375,-0.0002968678995822844,0.000885734215671566,2,Bull,green,Bear
2025-05-01 11:20:00+00:00,96095.6875,96095.6875,96007.078125,96023.1328125,342663168,96051.3828125,-0.0007100610200316523,0.0008718712113757943,2,Bull,green,Bear
2025-05-01 11:25:00+00:00,95975.9453125,95975.9453125,95878.265625,95935.78125,0,95927.10546875,-0.001294700903446296,0.0009714522542344022,2,Bull,green,Bear
2025-05-01 11:30:00+00:00,95931.71875,96030.96875,95931.71875,95973.2265625,717645824,95981.34375,0.0005652516386322938,0.0007062097838583383,2,Bull,green,Bull
2025-05-01 11:35:00+00:00,95975.3828125,96001.34375,95975.3828125,96001.34375,6619136,95988.36328125,7.313165563143261e-05,0.0006246187360252483,2,Bull,green,Bull
2025-05-01 11:40:00+00:00,96143.640625,96143.640625,96130.09375,96130.09375,0,96136.8671875,0.0015459076922132269,0.0009112899954515537,2,Bull,green,Bull
2025-05-01 11:45:00+00:00,96120.3515625,96190.7265625,96120.3515625,96175.8046875,0,96155.5390625,0.0001942029373162189,0.0009147063869751778,2,Bull,green,Bull
2025-05-01 11:50:00+00:00,96175.921875,96243.8828125,96175.921875,96210.0,513603584,96209.90234375,0.0005652084106151361,0.0009243336789504998,2,Bull,green,Bull
2025-05-01 11:55:00+00:00,96184.6328125,96231.65625,96184.6328125,96214.0,0,96208.14453125,-1.827076543596684e-05,0.0008532829078451813,2,Bull,green,Bear
2025-05-01 12:00:00+00:00,96213.5546875,96228.3203125,96189.953125,96189.953125,0,96209.13671875,1.0312873080446207e-05,0.000553936794371915,0,Bear,red,Bull
2025-05-01 12:05:00+00:00,96191.2578125,96270.703125,96163.8515625,96270.703125,1041844224,96217.27734375,8.461026563850577e-05,0.0005625651614013217,1,Side,blue,Bull
2025-05-01 12:10:00+00:00,96275.1640625,96283.3046875,96268.8671875,96283.3046875,16916480,96276.0859375,0.0006110194614215486,0.000555012956939725,0,Bear,red,Bull
2025-05-01 12:15:00+00:00,96288.953125,96288.953125,96240.0234375,96240.0234375,67905536,96264.48828125,-0.00012046973798725337,0.0002890263523771886,1,Side,blue,Bear
2025-05-01 12:20:00+00:00,96225.390625,96348.4609375,96225.390625,96348.4609375,0,96286.92578125,0.0002330546385318576,0.0002895039975125183,0,Bear,red,Bull
2025-05-01 12:25:00+00:00,96379.7109375,96379.7109375,96245.6953125,96262.8828125,0,96312.703125,0.00026767802254147144,0.00024443691191646444,1,Side,blue,Bull
2025-05-01 12:30:00+00:00,96160.46875,96289.671875,96160.46875,96289.671875,0,96225.0703125,-0.0009102922194093228,0.0004735152445747036,0,Bear,red,Bear
2025-05-01 12:35:00+00:00,96273.2421875,96308.9921875,96273.2421875,96288.4765625,0,96291.1171875,0.0006861436271815577,0.0005349095484314199,1,Side,blue,Bull
2025-05-01 12:40:00+00:00,96288.8828125,96455.921875,96288.8828125,96455.921875,0,96372.40234375,0.0008438043825911632,0.0005992388060474512,0,Bear,red,Bull
2025-05-01 12:45:00+00:00,96443.5625,96443.5625,96322.4296875,96322.4296875,597635072,96382.99609375,0.00010991910054445489,0.0005756198310384675,1,Side,blue,Bull
2025-05-01 12:50:00+00:00,96375.390625,96387.21875,96375.390625,96387.21875,0,96381.3046875,-1.7548957386706417e-05,0.0005685764512130737,0,Bear,red,Bear
2025-05-01 12:55:00+00:00,96373.1796875,96394.0078125,96373.1796875,96388.3984375,704589824,96383.59375,2.3749785553983562e-05,0.0005704078889021757,1,Side,blue,Bull
2025-05-01 13:00:00+00:00,96394.5859375,96412.171875,96377.9453125,96377.9453125,0,96395.05859375,0.00011894308445594562,0.0005677688878804302,0,Bear,red,Bull
2025-05-01 13:05:00+00:00,96412.046875,96458.265625,96412.046875,96428.265625,0,96435.15625,0.00041588562104165686,0.0003423907527807735,1,Side,blue,Bull
2025-05-01 13:10:00+00:00,96451.6796875,96501.6328125,96451.6796875,96501.6328125,0,96476.65625,0.0004302484135354342,0.00030762701462365503,0,Bear,red,Bull
2025-05-01 13:15:00+00:00,96515.359375,96538.140625,96502.21875,96502.21875,0,96520.1796875,0.0004510274795584402,0.00020543230426442084,1,Side,blue,Bull
2025-05-01 13:20:00+00:00,96517.4375,96572.9140625,96517.4375,96572.9140625,678080512,96545.17578125,0.0002589391952686275,0.000199904842775432,0,Bear,red,Bull
2025-05-01 13:25:00+00:00,96613.796875,96660.6484375,96596.34375,96596.34375,68247552,96628.49609375,0.0008626467246621197,0.000273903381745904,1,Side,blue,Bull
2025-05-01 13:30:00+00:00,96594.0078125,96594.0078125,96459.5625,96459.5625,0,96526.78515625,-0.0010531521192966061,0.000602930307458095,2,Bull,green,Bear
2025-05-01 13:35:00+00:00,96353.1484375,96411.9453125,96283.421875,96353.0625,503785472,96347.68359375,-0.001857183225332454,0.000991332895989055,2,Bull,green,Bear
